id,term,primary_topic,difficulty,source_batch,authored_fields
d2653ebc-6e4a-4321-a632-0c1a2068d739,Save the floor,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
68c4faa9-93bf-479e-a7aa-2366f332ca46,Silent disco,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
63a5516d-c682-4000-858c-0c289c3883a7,Slam it in,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
70b544f1-f595-4bac-a75b-1ed5a54defd4,Smash cut,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
2289ade8-040d-4023-944b-fbabcc5d3ff8,Tease the drop,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
4b84f392-f55b-4482-a668-f354d14a368e,Throwback,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
e9dc27b3-29be-47df-a14e-8c26d5dd0cbd,Trainwreck,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
3d62038e-7720-495d-9ec3-37b17a2ea8d7,Unreleased,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
a92b0942-9be5-4d88-85a9-556fb04f3d93,VIP mix,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
c52d4c63-ab38-4d3e-b551-c301cf6fef6a,Weapon,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
c9b85305-11fe-4dc6-9ffa-0678c5bc8559,Wedding set,"Beatmatching, Mixing & FX",,PENDINGDEF_2026_08_02,definition
81dff517-dc50-48ee-abff-ad2733756fdf,Station imaging voice,Broadcast / Radio Production & Air Chain,,PENDINGDEF_2026_08_02,definition
fbc21245-fb8e-418e-9f81-920cec9334e9,AC coupling,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
0de0502f-3047-4a06-8d79-86c2bd99edd6,Analog multiplexer,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
f5b7eac5-b0b7-4cfa-91ff-739276bf87b0,Analog signal path,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
66585b6a-6c59-4344-b5a2-6aaba1097720,Analog switch IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
71c53710-a398-437c-9361-8e064b1f4e83,Audio circuit,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
1f967128-e3f5-4a32-9440-f3e45e291ae3,Audio preamplifier IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
fb5358f3-c538-4226-b64d-ec83666d399a,Audio signal path,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
b32863d7-8d35-4c6d-8a3d-92774582e8f6,Audio stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
252542bb-79ef-4f96-922c-cec012cdca92,Balanced line receiver,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
1e0732cb-105a-4735-9352-5a84692d285b,Balanced modulator,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
b62975dc-c6ae-4dcb-911c-bd06e8be7480,BBD,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
da451497-8514-4464-a1d1-7db66a079d1a,Bias point,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
8183c099-75b7-4692-bd22-085a0c55ab5e,Bucket-brigade device,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
84bf9e06-605a-4600-96fd-9f67f35bef88,Buffer stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
70140f00-46dc-4356-aa26-c70cccb8c5ab,Calibration oscillator,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
7be04380-845c-4b99-96d5-8a7ed3bc9f7a,Closed-loop gain,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
2a1704f5-2c13-474f-b2b8-c97e625b1074,CMRR,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
2ff346c9-f34b-45ca-8057-cd7549b32f01,Compensation capacitor,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
9acf8311-7ba3-4c6f-8256-324a312ebc43,Coupling,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
744fd45c-7f75-4c4b-8edd-b94bac1bae04,Cross-coupled output driver,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
9a4c3df3-f532-4a5f-a7b6-4b023aad0090,DC coupling,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
860b781d-36f8-452b-9530-3dc3807df0f4,DC servo,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
bde1d09e-ddb3-4f53-b985-aabaf68d7dca,Digital potentiometer,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
a7b349af-4fbd-4be6-ad4b-56e456d49c2f,Digital signal path,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
ebc11950-6470-4024-9575-6bb911534add,Driver stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
9d887894-2909-4002-b452-d64d17bb3a90,Electronic volume-control IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
378e1a60-3b1d-44dd-b575-e48405f57854,Envelope generator IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
6095940c-ed1c-4527-b3e1-f85a62c310f8,Feedback loop,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
4b1d024b-ec32-405a-9a97-2f3806289946,Gain stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
bcdc95df-c59c-4687-b17f-861b32c4aad3,Gain-bandwidth product,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
a2cd98bc-926a-42e5-a85e-788b1e8a4206,Headphone amplifier IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
ad861e8d-5c87-4068-a40d-a5b68e03cdc4,Impedance-balanced output,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
1fe4586e-6341-4126-ad75-9a02900e200e,Input bias current,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
4dbba03a-723b-453a-ae27-d8a60598f620,Input common-mode range,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
b9d17eae-517b-47fa-b2db-11a2444fdc0d,Input offset voltage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
deea9ede-550b-4705-8978-4a6404da26a6,Input stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
1bcc58f1-19c7-4894-9390-30435c0528e4,Input-referred noise,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
4ac8af37-ad31-4fbc-a64f-db73e8d7b200,Interstage coupling,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
ea9903c7-730c-468c-a710-e027688b17f2,Inverting stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
2561cb37-d0c3-49f7-b630-18127e75e869,Line driver IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
e0eb84ee-b467-475c-bd53-655cb0c35dd9,Line receiver IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
2322ee59-a936-4937-bbca-1b73401f249f,Mic preamp IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
d55aff64-22fd-4948-8dcb-79914137e798,Mixed-signal circuit,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
9178f585-9237-49ed-8e5f-a87f049dbd83,Non-inverting stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
dbcaa83f-e82f-4264-978a-fdae4fcd52c8,Offset trim,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
6141b400-9674-4248-8791-d47dd10799c0,Open-loop gain,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
f28d7981-8edb-4b85-b30d-e9e664a70a7f,Output stage,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
255055d2-4ac0-4541-9140-a6b668927b98,Output swing,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
b3d6d429-2f57-45e7-a938-c03232bf312a,Output-current capability,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
0b435af2-3bcf-4a46-9022-435329b7c1a5,Parasitic oscillation,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
53ef8b29-82ba-488d-9e87-c6f016d2224f,PGA,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
1965aa4f-c89a-4a59-b813-a40a1a3a9804,Phase margin,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
ab8e7f14-e23a-4ad7-a510-bdcc0dd924b6,Positive feedback,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
461e560c-d829-49b3-9de0-3ff5daefcb3a,Power amplifier IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
124330e2-bad5-42a8-af5b-d609455eed7d,Power-supply rejection ratio,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
33a3187b-4017-4756-a08d-297d6bb08349,Programmable-gain amplifier,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
19f7138a-f19e-4be2-a62e-9002ebd92101,PSRR,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
5c33a018-51f4-4bda-88b4-fcacbc41bbc3,Quiescent point,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
e4ef9a0a-b50a-445b-ade7-2a5e0ee2f5f9,Reference oscillator,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
6552ea51-ba06-40cb-a4a6-6db3c9bd410f,Residual noise,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
08e42e4c-8965-4ad3-8ef0-204b1328bace,Ring modulator,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
7a6ed68f-e0f7-4300-97bd-7b25e0f898de,Sample-and-hold IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
1117175c-4b1e-4ccb-9af0-6be8bafd3cd7,Servo-balanced output,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
837f9b11-ec99-4ec4-85c6-d28628ae691d,Signal conditioning,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
b82fe43c-520a-4023-b18d-7276b9ec6407,Signal inversion,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
e5d3a296-fcf5-49cf-846a-ad1f00d1f8b2,Slew-rate limiting,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
0eff6a58-233c-4367-bbc0-b780c4ba60ed,Studio oscillator,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
39361ce0-0604-45c3-a9e7-329923cb6d47,Summing node,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
3ceb751e-7e0c-4663-9e5a-98dcc8e1e0bb,Thermal distortion,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
f9c8da1a-0a67-4c54-b709-017dcc0caf74,Transient distortion,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
ef2022b1-a211-446e-9154-e1eb300a5312,Unity-gain stable,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
aa9698fb-8334-4f76-b077-c512a9949832,Variable-gain amplifier,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
226aa570-b8d8-4a0d-9856-cd737da82a10,VGA,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
4f37399f-53bb-4387-b04c-aa528f431df7,Vintage microphone preamplifier,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
ad580f88-6281-4e1a-8549-fa69d236b748,Virtual ground,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
e5883b70-f791-4275-b6b8-6da1c7843baf,Voltage reference IC,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
e9a95f33-92dd-4b42-a189-615f73ce5a08,Voltage-controlled amplifier,Circuits & Topologies,,PENDINGDEF_2026_08_02,definition
6ddab021-6777-4c87-81b0-1fa5cf4badcf,Bridge section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
5b155890-38ea-427f-9e24-da1fefa5007e,Build-up section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
e8d0d27c-0fce-47db-858a-404266d7872f,Cold ending,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
3fa57fc8-b46d-4aa2-9785-13932b7b0690,Fade ending,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
d2cff328-73ae-4e0c-b470-6d3b17700daa,Interlude,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
e56a19d6-7e39-494b-9e9f-96902af1bac3,Intro section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
a4b48c93-a0dc-4554-b50d-e994c11627e7,Musical arrangement,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
1420ec38-1c13-49a7-a0da-270311206495,Outro section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
4da2ce72-185f-4bac-bc3c-bab4ec181998,Post-chorus section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
60310347-a938-42f5-ab99-1b2939793cff,Pre-chorus section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
9e80873a-da7d-49af-86db-bbfdff39d305,Refrain,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
83ff8014-a457-482c-a824-07929b256c97,Register change,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
9d14e275-46bf-4a07-99a8-2c2e69139b00,Solo section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
55946938-d183-45c8-8b32-315f04e7a56d,Song form,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
e80c1154-73a7-4c93-aa4d-87cc97a1f577,Verse section,Creative & Advanced Mix Processing,,PENDINGDEF_2026_08_02,definition
738fd8ed-0a3f-4dd5-9ea4-b77c50e1d683,Archive migration,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
cf4d643a-b2f8-4370-b30f-ef803a3ea50b,Archive server,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
1bebff36-ec19-434b-a33e-c4ca5818fc10,Central storage,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
15e87264-2ba0-44d6-a435-a6e4d93e8f89,Checksum validation,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
6e9a49bb-d16d-4180-b2b3-c4cfdbc5e570,Data integrity,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
910b8fdd-6b89-43a9-8ed3-a6484921e5d0,File hashing,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
9ac039e5-5661-4cfb-9449-c5468e1eaf52,Long-term preservation,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
3de5b54e-c6bb-4955-a633-c6ead4985cca,Network storage,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
b5a84ea2-0333-409c-b30a-220d8a4ac116,Proxy media,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
56af8506-9e06-4181-bfd9-9570e463318f,Shared storage,DAW Fundamentals & Session Management,,PENDINGDEF_2026_08_02,definition
e4111914-f77d-4646-87bd-5071bd2d101b,Arrangement loop,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
707dcd22-159c-4fed-953d-93ea2f835075,Arrangement overdub,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
6a5dbfd6-37d8-449c-817f-3caa6abaa7dc,Arrangement recording,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
94f70674-8096-4a84-8def-808c35cf7c9a,Back to Arrangement,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
e125b815-37c1-4bc9-8f38-57dacb689431,Beats warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
d84b3f44-c0f2-427a-bc34-9dddfc032b0e,Capture MIDI,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
244b2400-af80-468e-b5d5-50739d93f9ab,Clip detune,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
af1f41db-38c6-406c-895e-bd6da36310e9,Clip end marker,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
d706cc46-beaf-47b4-957d-fb3463a80f0b,Clip envelope,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
51972bcb-ca8f-4b5f-85a6-e9e60f202058,Clip launch,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
a834938e-4cde-4549-9e31-aee01c978744,Clip launch quantization,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
ef109dbe-7ad6-4c89-87ae-58c80cafa160,Clip loop,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
0451926a-7ea4-4648-921a-dfde48132205,Clip loop end,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
d5ca3e26-f6a8-4d73-96bb-b21ade682694,Clip loop start,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
4fb96dd0-46f5-4e10-90c7-5abbadfd72a4,Clip start marker,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
c6104316-2a87-4630-ac0d-658341b06170,Clip transpose,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
17d29e02-4d2c-4945-b4e7-3ba06fec8468,Complex Pro warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
751e8a5d-f720-4346-a917-a107d19837fc,Complex warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
8ccb1819-ba3a-40d9-9aee-0a347a6e50fe,Global quantization,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
68d4758f-cb27-4f6f-9dbe-083a06f1bddd,Preserve transients,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
55acbe25-9199-442a-a834-65f097720c3d,Punch-in point (Live),DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
8a6ab786-3e0d-4930-a100-64a4c7bbba95,Punch-out point (Live),DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
13b927ca-f837-448d-b7e9-5f859d57a835,Re-Pitch warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
01bfa0bb-23fb-460d-a85a-7a21ebc00340,Record quantization,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
59c62e84-4505-44da-a3d3-d112e06425cb,Scene launch,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
13220074-78ef-4e05-bc9a-ae0b98f40c20,Session overdub,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
0e47c025-cb08-458c-821f-87eb67320a64,Texture warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
e4b2010c-81d3-406e-8573-fbe88eeea37f,Tones warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
b5e1268b-fc69-43fc-9727-6baf72641853,Track delay,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
7a7a2750-f315-467f-a2f0-f6a8235fa8fd,Warp mode,DAW: Ableton Live,,PENDINGDEF_2026_08_02,definition
8465c571-b063-4e45-a761-7754ef0a6ae4,ASIO Guard,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
71d6c6cc-8355-44aa-a3c2-ae6c48bd39d1,Audio Pre-Record,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
c96b0ed6-537e-4d29-9dcd-b61efe7a241a,AudioWarp,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
041cc66f-b5b2-4ac6-8cdd-05f78900b447,Bounce Selection (Cubase),DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
eb3abaa9-eb68-49c5-a9b3-825feb2b710d,Comp tool (Cubase),DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
32cea144-df0c-4bde-9777-aaf6c74e503d,Create Slices,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
4aeb51a7-82f8-4dd7-ac70-ebf8d5fa18c2,Cycle Record Mode,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
59ba29b9-f53b-413a-8618-e6ddd537c401,Export Audio Mixdown,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
02c93b4f-ce28-47dc-825e-56f7b5349be4,Free Warp,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
e1675ecd-153f-4147-84ef-97e61d7f9fa8,Glue tool (Cubase),DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
3380c9b9-ed53-48b4-be5d-08774da5411f,Group Editing,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
f6b4d4fa-8ffd-41eb-8c24-0fc7024be905,Hitpoint detection,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
43c511d7-ab9a-46f8-bb15-390156121513,Hitpoint threshold,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
3960b8fd-9dc0-4199-856a-568fdac6bbf8,Monitor Enable,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
7ebcce9e-284f-4d4e-bed1-477eb6a4bc09,Musical Mode,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
49cf568a-5b85-4a69-972e-9b78077f1c60,Mute tool (Cubase),DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
b9d14cca-6f34-4b27-ae22-59636fb18b48,Object Selection tool,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
13e8c45a-3bf1-4f57-82c6-123449d772b8,Phase-Coherent AudioWarp,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
e8d099ce-0e1a-4ffe-8421-9ce28d453897,Range Selection tool,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
7c76016b-8f78-41c3-8ee4-d912db9a1e20,Record Modes,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
2d390bda-bef6-46dd-a5fc-6532057db166,Retrospective Record,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
ad1d1b06-4741-4a8a-add5-312df1da1514,Time Stretch tool,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
6825379b-d562-45e8-a25c-b9dbd8e773ed,Time Warp tool,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
dd77db98-3720-455c-93aa-ec4c311016b7,VariAudio,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
1b1c7c46-f9f7-4b45-824b-2c92d9bb82f4,VariAudio formant shift,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
9dd637a8-e1a6-4804-9754-c50fde1025b4,VariAudio pitch segment,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
5896244a-fb02-41ec-b3b0-c5c1fd05d4d3,VariAudio straighten pitch,DAW: Cubase/Nuendo,,PENDINGDEF_2026_08_02,definition
074ba0eb-50c2-4b6d-a596-fd142a2848b9,Autopunch mode,DAW: Logic,,PENDINGDEF_2026_08_02,definition
e8d6f6ce-42da-4b08-aef4-1a9ae447baad,Auxiliary channel strip (Logic),DAW: Logic,,PENDINGDEF_2026_08_02,definition
63999b10-a0ab-4121-b8a6-0fe2587ca12a,Bus send slot,DAW: Logic,,PENDINGDEF_2026_08_02,definition
34482d64-a81c-4481-aa75-861e40debec7,Capture Recording,DAW: Logic,,PENDINGDEF_2026_08_02,definition
4121f0ec-27d6-4506-8750-a58cdc32caf3,Consolidate regions,DAW: Logic,,PENDINGDEF_2026_08_02,definition
911e8205-e6ac-48df-b9fa-e8e7aa0a70bc,Count-in setting,DAW: Logic,,PENDINGDEF_2026_08_02,definition
080bb64e-c36d-414f-86e6-5221cc20efbf,Cycle recording mode,DAW: Logic,,PENDINGDEF_2026_08_02,definition
498ea9d2-f2d9-43d4-876b-e794b64014b9,Export All Tracks as Audio Files,DAW: Logic,,PENDINGDEF_2026_08_02,definition
4b852bfb-b7d9-40ff-8595-de4f996fbc2f,Export Region as Audio File,DAW: Logic,,PENDINGDEF_2026_08_02,definition
e7a3a415-5655-4fac-9d67-e345be62f7c3,Flatten and Merge,DAW: Logic,,PENDINGDEF_2026_08_02,definition
c419bcfc-ae55-4d04-9f0d-95e2d443bd55,Input channel strip,DAW: Logic,,PENDINGDEF_2026_08_02,definition
2242888e-c3dc-4639-9411-ae4511a2a946,Input Monitoring button,DAW: Logic,,PENDINGDEF_2026_08_02,definition
0a8100f1-37e7-4f9f-93b5-358be77c6076,Join Regions,DAW: Logic,,PENDINGDEF_2026_08_02,definition
eeb96fb5-32f0-4de9-8d17-191c1e081071,Left input channel (Logic),DAW: Logic,,PENDINGDEF_2026_08_02,definition
